Geometry,C11,C12,C22,C16,C26,C66,
000000011111001,0.22559043,0.11855774,0.22559043,0.00000000,0.00000000,0.06635167,
000000011111010,0.22187637,0.11317850,0.22187637,0.00000000,0.00000000,0.06613319,
000000011111011,0.21973982,0.10900668,0.21973982,0.00000000,0.00000000,0.06171082,
000000011111100,0.22312712,0.11563865,0.22312712,0.00000000,0.00000000,0.06530649,
000000011111101,0.22283635,0.11506903,0.22283635,0.00000000,0.00000000,0.06448842,
000000011111110,0.21964294,0.10914533,0.21964294,0.00000000,0.00000000,0.06177158,
000000011111111,0.21835785,0.10657562,0.21835785,0.00000000,0.00000000,0.06130921,
000000100000000,0.74398769,0.67202692,0.74398769,0.00000000,0.00000000,0.76545211,
000000100000001,0.64611368,0.58195610,0.64611368,0.00000000,0.00000000,0.71143132,
000000100000010,0.54010872,0.49384589,0.54010872,0.00000000,0.00000000,0.64114998,
000000100000011,0.49248914,0.45242298,0.49248914,0.00000000,0.00000000,0.57941739,
000000100000100,0.65493675,0.57250848,0.65493675,0.00000000,0.00000000,0.68196828,
000000100000101,0.52565509,0.47146404,0.52565509,0.00000000,0.00000000,0.62723827,
000000100000110,0.43339923,0.34958854,0.43339923,0.00000000,0.00000000,0.43191254,
000000100000111,0.42893907,0.34358638,0.42893907,0.00000000,0.00000000,0.43143793,
000000100001000,0.55277259,0.44857929,0.55277259,0.00000000,0.00000000,0.58058465,
000000100001001,0.51991671,0.39960579,0.51991671,0.00000000,0.00000000,0.44510111,
000000100001010,0.41657839,0.34812558,0.41657839,0.00000000,0.00000000,0.46778401,
000000100001011,0.34740693,0.27644419,0.34740693,0.00000000,0.00000000,0.36339769,
000000100001100,0.45783272,0.38816204,0.45783272,0.00000000,0.00000000,0.53094094,
000000100001101,0.42869657,0.35990390,0.42869657,0.00000000,0.00000000,0.41794913,
000000100001110,0.34522423,0.27408513,0.34522423,0.00000000,0.00000000,0.34617751,
000000100001111,0.34222251,0.26862205,0.34222251,0.00000000,0.00000000,0.34484918,
000000100010000,0.56570381,0.47424045,0.56570381,0.00000000,0.00000000,0.60212784,
000000100010001,0.47931090,0.41953407,0.47931090,0.00000000,0.00000000,0.56528547,
000000100010010,0.38247871,0.31036377,0.38247871,0.00000000,0.00000000,0.46724509,
000000100010011,0.34571688,0.27538753,0.34571688,0.00000000,0.00000000,0.39412643,
000000100010100,0.49461714,0.37846901,0.49461714,0.00000000,0.00000000,0.45314213,
000000100010101,0.37779981,0.31273453,0.37779981,0.00000000,0.00000000,0.43216431,
000000100010110,0.28676879,0.18405369,0.28676879,0.00000000,0.00000000,0.16363936,
000000100010111,0.28211332,0.17912423,0.28211332,0.00000000,0.00000000,0.16350533,
000000100011000,0.33276956,0.23321146,0.33276956,0.00000000,0.00000000,0.31525072,
000000100011001,0.32934959,0.22641004,0.32934959,0.00000000,0.00000000,0.24105065,
000000100011010,0.30360596,0.22336387,0.30360596,0.00000000,0.00000000,0.26977467,
000000100011011,0.27828897,0.17373634,0.27828897,0.00000000,0.00000000,0.15829207,
000000100011100,0.28521247,0.18273885,0.28521247,0.00000000,0.00000000,0.16364667,
000000100011101,0.28445117,0.18182860,0.28445117,0.00000000,0.00000000,0.16026365,
000000100011110,0.27771252,0.17318312,0.27771252,0.00000000,0.00000000,0.15579742,
000000100011111,0.27566259,0.16955948,0.27566259,0.00000000,0.00000000,0.15537374,
000000100100000,0.63679405,0.52132205,0.63679405,0.00000000,0.00000000,0.58953933,
000000100100001,0.54508397,0.46025214,0.54508397,0.00000000,0.00000000,0.57857390,
000000100100010,0.44738709,0.38426573,0.44738709,0.00000000,0.00000000,0.51283514,
000000100100011,0.39740194,0.34904731,0.39740194,0.00000000,0.00000000,0.48924966,
000000100100100,0.53611479,0.42584068,0.53611479,0.00000000,0.00000000,0.52862094,
000000100100101,0.40883693,0.35483708,0.40883693,0.00000000,0.00000000,0.50244641,
000000100100110,0.32314759,0.24267418,0.32314759,0.00000000,0.00000000,0.33151876,
000000100100111,0.31862794,0.23717822,0.31862794,0.00000000,0.00000000,0.33127854,
000000100101000,0.47003225,0.32079602,0.47003225,0.00000000,0.00000000,0.36019073,
000000100101001,0.44267757,0.29235108,0.44267757,0.00000000,0.00000000,0.30195654,
000000100101010,0.35453837,0.26284367,0.35453837,0.00000000,0.00000000,0.30313426,
000000100101011,0.28330543,0.19609407,0.28330543,0.00000000,0.00000000,0.24845805,
000000100101100,0.37243245,0.26871079,0.37243245,0.00000000,0.00000000,0.34290529,
000000100101101,0.34449592,0.25805120,0.34449592,0.00000000,0.00000000,0.26589909,
000000100101110,0.27630384,0.18808968,0.27630384,0.00000000,0.00000000,0.23065099,
000000100101111,0.27326127,0.18307009,0.27326127,0.00000000,0.00000000,0.22966964,
000000100110000,0.46597303,0.35280692,0.46597303,0.00000000,0.00000000,0.43024263,
000000100110001,0.38710755,0.32750145,0.38710755,0.00000000,0.00000000,0.42549367,
000000100110010,0.30158571,0.21725824,0.30158571,0.00000000,0.00000000,0.32662411,
000000100110011,0.27652409,0.21752225,0.27652409,0.00000000,0.00000000,0.29986041,
000000100110100,0.43502483,0.30710508,0.43502483,0.00000000,0.00000000,0.33793475,
000000100110101,0.31890328,0.24492214,0.31890328,0.00000000,0.00000000,0.31949241,
000000100110110,0.22841625,0.11825877,0.22841625,0.00000000,0.00000000,0.04941066,
000000100110111,0.22446084,0.11437407,0.22446084,0.00000000,0.00000000,0.04874249,
000000100111000,0.23392290,0.11902911,0.23392290,0.00000000,0.00000000,0.03685344,
000000100111001,0.23338797,0.11845660,0.23338797,0.00000000,0.00000000,0.03673945,
000000100111010,0.22581566,0.11437988,0.22581566,0.00000000,0.00000000,0.03638776,
000000100111011,0.22219650,0.10929304,0.22219650,0.00000000,0.00000000,0.03513483,
000000100111100,0.22853392,0.11664328,0.22853392,0.00000000,0.00000000,0.03669602,
000000100111101,0.22793140,0.11594081,0.22793140,0.00000000,0.00000000,0.03610623,
000000100111110,0.22210488,0.10930396,0.22210488,0.00000000,0.00000000,0.03500279,
000000100111111,0.22014102,0.10626039,0.22014102,0.00000000,0.00000000,0.03495484,
000000101000000,0.55474191,0.42863631,0.55474191,0.00000000,0.00000000,0.51974701,
000000101000001,0.51347128,0.38209542,0.51347128,0.00000000,0.00000000,0.41403673,
000000101000010,0.45017741,0.34218165,0.45017741,0.00000000,0.00000000,0.35569190,
000000101000011,0.40998363,0.30938162,0.40998363,0.00000000,0.00000000,0.24997777,
000000101000100,0.49883931,0.38450744,0.49883931,0.00000000,0.00000000,0.48317072,
000000101000101,0.44102266,0.33917501,0.44102266,0.00000000,0.00000000,0.38856452,
000000101000110,0.37593516,0.25706345,0.37593516,0.00000000,0.00000000,0.20671349,
000000101000111,0.37199823,0.25180199,0.37199823,0.00000000,0.00000000,0.20528517,
000000101001000,0.45995969,0.34010442,0.45995969,0.00000000,0.00000000,0.40926383,
000000101001001,0.42704657,0.28159525,0.42704657,0.00000000,0.00000000,0.23813911,
000000101001010,0.30920154,0.21841581,0.30920154,0.00000000,0.00000000,0.27359340,
000000101001011,0.23154269,0.13118900,0.23154269,0.00000000,0.00000000,0.14015611,
000000101001100,0.36429439,0.28291882,0.36429439,0.00000000,0.00000000,0.35502082,
000000101001101,0.33599474,0.24433462,0.33599474,0.00000000,0.00000000,0.19929855,
000000101001110,0.23025932,0.13267303,0.23025932,0.00000000,0.00000000,0.14185853,
000000101001111,0.22722231,0.12711693,0.22722231,0.00000000,0.00000000,0.13945118,
000000101010000,0.38518708,0.30703243,0.38518708,0.00000000,0.00000000,0.44660859,
000000101010001,0.36373491,0.28544968,0.36373491,0.00000000,0.00000000,0.36768004,
000000101010010,0.32472037,0.24654414,0.32472037,0.00000000,0.00000000,0.31853735,
000000101010011,0.29616493,0.21304199,0.29616493,0.00000000,0.00000000,0.20681548,
000000101010100,0.33534394,0.24565317,0.33534394,0.00000000,0.00000000,0.35626438,
000000101010101,0.30367160,0.22669271,0.30367160,0.00000000,0.00000000,0.33233695,
000000101010110,0.24812502,0.14653163,0.24812502,0.00000000,0.00000000,0.11461912,
000000101010111,0.24359978,0.14066184,0.24359978,0.00000000,0.00000000,0.11451717,
000000101011000,0.27884505,0.19860200,0.27884505,0.00000000,0.00000000,0.25417582,
000000101011001,0.27509494,0.19171312,0.27509494,0.00000000,0.00000000,0.18619950,
000000101011010,0.25161647,0.17947110,0.25161647,0.00000000,0.00000000,0.21235805,
000000101011011,0.22072417,0.11751038,0.22072417,0.00000000,0.00000000,0.10944293,
000000101011100,0.22500898,0.12605437,0.22500898,0.00000000,0.00000000,0.11803027,
000000101011101,0.22453355,0.12518471,0.22453355,0.00000000,0.00000000,0.11373108,
000000101011110,0.21953632,0.11653280,0.21953632,0.00000000,0.00000000,0.10907928,
000000101011111,0.21775290,0.11297575,0.21775290,0.00000000,0.00000000,0.10834765,
000000101100000,0.46997372,0.32050148,0.46997372,0.00000000,0.00000000,0.37833710,
000000101100001,0.43351009,0.29689984,0.43351009,0.00000000,0.00000000,0.33517994,
000000101100010,0.37931848,0.27402897,0.37931848,0.00000000,0.00000000,0.28103913,
000000101100011,0.33832831,0.25163776,0.33832831,0.00000000,0.00000000,0.22097760,
000000101100100,0.40582053,0.28848260,0.40582053,0.00000000,0.00000000,0.36726687,
000000101100101,0.34983021,0.26770745,0.34983021,0.00000000,0.00000000,0.31611758,
000000101100110,0.29261949,0.20110981,0.29261949,0.00000000,0.00000000,0.17777529,
000000101100111,0.28875313,0.19667229,0.28875313,0.00000000,0.00000000,0.17678854,
000000101101000,0.41205167,0.26827756,0.41205167,0.00000000,0.00000000,0.24912825,
000000101101001,0.38668978,0.23209812,0.38668978,0.00000000,0.00000000,0.16639061,
000000101101010,0.29046354,0.19465773,0.29046354,0.00000000,0.00000000,0.17977393,
000000101101011,0.21495364,0.11478781,0.21495364,0.00000000,0.00000000,0.10008099,
000000101101100,0.32496192,0.23238809,0.32496192,0.00000000,0.00000000,0.22304687,
000000101101101,0.29941705,0.21018695,0.29941705,0.00000000,0.00000000,0.11768542,
000000101101110,0.21186512,0.11310714,0.21186512,0.00000000,0.00000000,0.09576740,
000000101101111,0.20905096,0.10774831,0.20905096,0.00000000,0.00000000,0.09387565,
000000101110000,0.30232598,0.20568998,0.30232598,0.00000000,0.00000000,0.31382006,
000000101110001,0.28536420,0.20154710,0.28536420,0.00000000,0.00000000,0.29240919,
000000101110010,0.25825031,0.17186477,0.25825031,0.00000000,0.00000000,0.23180997,
000000101110011,0.24229740,0.17338670,0.24229740,0.00000000,0.00000000,0.16543624,
000000101110100,0.29513234,0.19647058,0.29513234,0.00000000,0.00000000,0.27821684,
000000101110101,0.26366982,0.18144453,0.26366982,0.00000000,0.00000000,0.26396302,
000000101110110,0.20979172,0.10659880,0.20979172,0.00000000,0.00000000,0.04626348,
000000101110111,0.20611864,0.10233441,0.20611864,0.00000000,0.00000000,0.04592262,
000000101111000,0.20519004,0.09940542,0.20519004,0.00000000,0.00000000,0.03578621,
000000101111001,0.20488042,0.09892614,0.20488042,0.00000000,0.00000000,0.03566358,
000000101111010,0.20032880,0.09518496,0.20032880,0.00000000,0.00000000,0.03533315,
000000101111011,0.19742103,0.09056106,0.19742103,0.00000000,0.00000000,0.03369081,
000000101111100,0.20143453,0.09719226,0.20143453,0.00000000,0.00000000,0.03560012,
000000101111101,0.20107870,0.09662815,0.20107870,0.00000000,0.00000000,0.03488249,
000000101111110,0.19718794,0.09094898,0.19718794,0.00000000,0.00000000,0.03365718,
000000101111111,0.19573680,0.08835490,0.19573680,0.00000000,0.00000000,0.03355235,
000000110000000,0.52922675,0.41490610,0.52922675,0.00000000,0.00000000,0.51889078,
000000110000001,0.47200662,0.38295498,0.47200662,0.00000000,0.00000000,0.48788793,
000000110000010,0.40083570,0.33218375,0.40083570,0.00000000,0.00000000,0.44803066,
000000110000011,0.37473235,0.32001608,0.37473235,0.00000000,0.00000000,0.39423589,
000000110000100,0.49217689,0.36772213,0.49217689,0.00000000,0.00000000,0.42997366,
000000110000101,0.40297025,0.31653537,0.40297025,0.00000000,0.00000000,0.40345011,
000000110000110,0.32945250,0.22931099,0.32945250,0.00000000,0.00000000,0.24481852,
000000110000111,0.32603712,0.22530418,0.32603712,0.00000000,0.00000000,0.24425874,
000000110001000,0.35977454,0.26485982,0.35977454,0.00000000,0.00000000,0.40987843,
000000110001001,0.35081122,0.24783365,0.35081122,0.00000000,0.00000000,0.31350439,
000000110001010,0.30831318,0.22998081,0.30831318,0.00000000,0.00000000,0.33302740,
000000110001011,0.26771904,0.17902117,0.26771904,0.00000000,0.00000000,0.23005316,
000000110001100,0.32995803,0.24522064,0.32995803,0.00000000,0.00000000,0.36051097,
000000110001101,0.31776499,0.22858850,0.31776499,0.00000000,0.00000000,0.28900134,
000000110001110,0.26564813,0.17613202,0.26564813,0.00000000,0.00000000,0.20253267,
000000110001111,0.26300165,0.17128481,0.26300165,0.00000000,0.00000000,0.20131664,
000000110010000,0.44496454,0.34232956,0.44496454,0.00000000,0.00000000,0.37914204,
000000110010001,0.37184064,0.32135460,0.37184064,0.00000000,0.00000000,0.36217649,
000000110010010,0.29645110,0.23182212,0.29645110,0.00000000,0.00000000,0.30947909,
000000110010011,0.25768982,0.20605569,0.25768982,0.00000000,0.00000000,0.25675146,
000000110010100,0.38664319,0.23764975,0.38664319,0.00000000,0.00000000,0.20700408,
000000110010101,0.28898921,0.20719517,0.28898921,0.00000000,0.00000000,0.19377757,
000000110010110,0.20920439,0.10425500,0.20920439,0.00000000,0.00000000,0.04663231,
000000110010111,0.20498443,0.10071859,0.20498443,0.00000000,0.00000000,0.04627052,
000000110011000,0.24561137,0.17658745,0.24561137,0.00000000,0.00000000,0.16943628,
000000110011001,0.24281714,0.17123345,0.24281714,0.00000000,0.00000000,0.11305647,
000000110011010,0.22939140,0.15127852,0.22939140,0.00000000,0.00000000,0.13592862,
000000110011011,0.20289444,0.09848232,0.20289444,0.00000000,0.00000000,0.03971262,
000000110011100,0.20822964,0.10483067,0.20822964,0.00000000,0.00000000,0.03750115,
000000110011101,0.20766121,0.10407766,0.20766121,0.00000000,0.00000000,0.03663915,
000000110011110,0.20217369,0.09669732,0.20217369,0.00000000,0.00000000,0.03421541,
000000110011111,0.20029028,0.09340196,0.20029028,0.00000000,0.00000000,0.03411865,
000000110100000,0.44668880,0.31492002,0.44668880,0.00000000,0.00000000,0.36253050,
000000110100001,0.39658563,0.31277764,0.39658563,0.00000000,0.00000000,0.36220810,
000000110100010,0.33302608,0.27495263,0.33302608,0.00000000,0.00000000,0.34739773,
000000110100011,0.31183803,0.28145912,0.31183803,0.00000000,0.00000000,0.34266550,
000000110100100,0.41114846,0.27481989,0.41114846,0.00000000,0.00000000,0.32213683,
000000110100101,0.32643749,0.25716746,0.32643749,0.00000000,0.00000000,0.31781257,
000000110100110,0.25777919,0.17862809,0.25777919,0.00000000,0.00000000,0.22162674,
000000110100111,0.25482761,0.17626776,0.25482761,0.00000000,0.00000000,0.22082753,
000000110101000,0.29143160,0.16414422,0.29143160,0.00000000,0.00000000,0.23304379,
000000110101001,0.28809221,0.16299474,0.28809221,0.00000000,0.00000000,0.22301115,
000000110101010,0.26624254,0.18008623,0.26624254,0.00000000,0.00000000,0.22004677,
000000110101011,0.23910979,0.17080457,0.23910979,0.00000000,0.00000000,0.19756632,
000000110101100,0.26988812,0.16159870,0.26988812,0.00000000,0.00000000,0.21724189,
000000110101101,0.26139665,0.16405439,0.26139665,0.00000000,0.00000000,0.19152190,
000000110101110,0.23574423,0.16418487,0.23574423,0.00000000,0.00000000,0.18671148,
000000110101111,0.23372047,0.16147106,0.23372047,0.00000000,0.00000000,0.18598695,
000000110110000,0.40586187,0.26501312,0.40586187,0.00000000,0.00000000,0.26229738,
000000110110001,0.34167190,0.26284612,0.34167190,0.00000000,0.00000000,0.25928736,
000000110110010,0.27090545,0.18283384,0.27090545,0.00000000,0.00000000,0.22683637,
000000110110011,0.24765062,0.18925653,0.24765062,0.00000000,0.00000000,0.22303071,
000000110110100,0.38277683,0.23157111,0.38277683,0.00000000,0.00000000,0.20338854,
000000110110101,0.28543234,0.20237068,0.28543234,0.00000000,0.00000000,0.18981681,
000000110110110,0.20505693,0.09891936,0.20505693,0.00000000,0.00000000,0.04517230,
000000110110111,0.20166512,0.09672835,0.20166512,0.00000000,0.00000000,0.04479137,
000000110111000,0.20718069,0.10155100,0.20718069,0.00000000,0.00000000,0.03243836,
000000110111001,0.20685001,0.10111761,0.20685001,0.00000000,0.00000000,0.03238931,
000000110111010,0.20209696,0.09661825,0.20209696,0.00000000,0.00000000,0.03212601,
000000110111011,0.19965499,0.09318498,0.19965499,0.00000000,0.00000000,0.03148734,
000000110111100,0.20467331,0.09819036,0.20467331,0.00000000,0.00000000,0.03229225,
000000110111101,0.20422860,0.09767604,0.20422860,0.00000000,0.00000000,0.03205250,
000000110111110,0.19976403,0.09281846,0.19976403,0.00000000,0.00000000,0.03125490,
000000110111111,0.19822182,0.09051864,0.19822182,0.00000000,0.00000000,0.03124300,
000000111000000,0.28848846,0.19377720,0.28848846,0.00000000,0.00000000,0.24509224,
000000111000001,0.28541270,0.18767470,0.28541270,0.00000000,0.00000000,0.19893567,
000000111000010,0.27955081,0.17697128,0.27955081,0.00000000,0.00000000,0.18077705,
000000111000011,0.27439951,0.16675949,0.27439951,0.00000000,0.00000000,0.10159166,
000000111000100,0.28261226,0.18242068,0.28261226,0.00000000,0.00000000,0.21416490,
000000111000101,0.27948767,0.17609386,0.27948767,0.00000000,0.00000000,0.18068636,
000000111000110,0.27177412,0.16152863,0.27177412,0.00000000,0.00000000,0.06036869,
000000111000111,0.27111983,0.16022777,0.27111983,0.00000000,0.00000000,0.05891511,
000000111001000,0.26634894,0.19464481,0.26634894,0.00000000,0.00000000,0.23049442,
000000111001001,0.25868832,0.18809848,0.25868832,0.00000000,0.00000000,0.13410604,
000000111001010,0.23097823,0.16240496,0.23097823,0.00000000,0.00000000,0.16040853,
000000111001011,0.19702938,0.09475835,0.19702938,0.00000000,0.00000000,0.03319454,
000000111001100,0.25099840,0.17392971,0.25099840,0.00000000,0.00000000,0.19606937,
000000111001101,0.24398602,0.16447886,0.24398602,0.00000000,0.00000000,0.10293862,
000000111001110,0.19696597,0.09502861,0.19696597,0.00000000,0.00000000,0.03621192,
000000111001111,0.19475001,0.09100175,0.19475001,0.00000000,0.00000000,0.03303023,
000000111010000,0.23938990,0.17325160,0.23938990,0.00000000,0.00000000,0.17460679,
000000111010001,0.23699332,0.16869345,0.23699332,0.00000000,0.00000000,0.12038515,
000000111010010,0.22958105,0.15487427,0.22958105,0.00000000,0.00000000,0.13746240,
000000111010011,0.21549925,0.13176473,0.21549925,0.00000000,0.00000000,0.03485467,
000000111010100,0.20144431,0.09973247,0.20144431,0.00000000,0.00000000,0.05025637,
000000111010101,0.20089678,0.09909343,0.20089678,0.00000000,0.00000000,0.04835464,
000000111010110,0.19615685,0.09213856,0.19615685,0.00000000,0.00000000,0.03074206,
000000111010111,0.19410442,0.08961574,0.19410442,0.00000000,0.00000000,0.03034936,
000000111011000,0.23298600,0.16590171,0.23298600,0.00000000,0.00000000,0.16675425,
000000111011001,0.23057246,0.16103308,0.23057246,0.00000000,0.00000000,0.10854915,
000000111011010,0.21892883,0.14206955,0.21892883,0.00000000,0.00000000,0.13219834,
000000111011011,0.19269557,0.08890982,0.19269557,0.00000000,0.00000000,0.03128925,
000000111011100,0.19525989,0.09373559,0.19525989,0.00000000,0.00000000,0.03533449,
000000111011101,0.19499481,0.09321095,0.19499481,0.00000000,0.00000000,0.03424978,
000000111011110,0.19184282,0.08744807,0.19184282,0.00000000,0.00000000,0.03055569,
000000111011111,0.19059094,0.08492313,0.19059094,0.00000000,0.00000000,0.03004275,
000000111100000,0.20910056,0.10665558,0.20910056,0.00000000,0.00000000,0.04970560,
000000111100001,0.20867021,0.10619918,0.20867021,0.00000000,0.00000000,0.04899966,
000000111100010,0.20769262,0.10563245,0.20769262,0.00000000,0.00000000,0.04853006,
000000111100011,0.20636445,0.10631457,0.20636445,0.00000000,0.00000000,0.04437771,
000000111100100,0.20862301,0.10602923,0.20862301,0.00000000,0.00000000,0.04941001,
000000111100101,0.20756717,0.10542918,0.20756717,0.00000000,0.00000000,0.04864812,
000000111100110,0.20456578,0.10327135,0.20456578,0.00000000,0.00000000,0.03269682,
000000111100111,0.20419348,0.10320379,0.20419348,0.00000000,0.00000000,0.03130129,
000000111101000,0.20262209,0.09789617,0.20262209,0.00000000,0.00000000,0.04749602,
000000111101001,0.20229744,0.09726216,0.20229744,0.00000000,0.00000000,0.04528199,
000000111101010,0.19762419,0.09598686,0.19762419,0.00000000,0.00000000,0.04598813,
000000111101011,0.19320097,0.08916465,0.19320097,0.00000000,0.00000000,0.03039409,
000000111101100,0.20184896,0.09793123,0.20184896,0.00000000,0.00000000,0.04716190,
000000111101101,0.20119255,0.09667839,0.20119255,0.00000000,0.00000000,0.03451385,
000000111101110,0.19314846,0.08953051,0.19314846,0.00000000,0.00000000,0.03195232,
000000111101111,0.19177524,0.08693334,0.19177524,0.00000000,0.00000000,0.03034231,
000000111110000,0.20047271,0.09900461,0.20047271,0.00000000,0.00000000,0.04387576,
000000111110001,0.20017225,0.09859763,0.20017225,0.00000000,0.00000000,0.04352317,
000000111110010,0.19937784,0.09749717,0.19937784,0.00000000,0.00000000,0.04315160,
000000111110011,0.19737053,0.09802060,0.19737053,0.00000000,0.00000000,0.03310405,
000000111110100,0.19819928,0.09510431,0.19819928,0.00000000,0.00000000,0.04204727,
000000111110101,0.19769558,0.09455482,0.19769558,0.00000000,0.00000000,0.04108797,
000000111110110,0.19332370,0.08864935,0.19332370,0.00000000,0.00000000,0.03009220,
000000111110111,0.19157133,0.08682873,0.19157133,0.00000000,0.00000000,0.02981042,
000000111111000,0.19484908,0.09189370,0.19484908,0.00000000,0.00000000,0.03161917,
000000111111001,0.19466970,0.09154560,0.19466970,0.00000000,0.00000000,0.03155052,
000000111111010,0.19189319,0.08750184,0.19189319,0.00000000,0.00000000,0.03137304,
000000111111011,0.19028935,0.08459537,0.19028935,0.00000000,0.00000000,0.02944435,
000000111111100,0.19299129,0.08938017,0.19299129,0.00000000,0.00000000,0.03134542,
000000111111101,0.19277244,0.08896023,0.19277244,0.00000000,0.00000000,0.03095534,
000000111111110,0.19025826,0.08459813,0.19025826,0.00000000,0.00000000,0.02949328,
000000111111111,0.18920886,0.08263002,0.18920886,0.00000000,0.00000000,0.02922249,
000001000000000,0.87170744,0.82262762,0.87170744,0.00000000,0.00000000,0.86342614,
000001000000001,0.75506165,0.68795533,0.75506165,0.00000000,0.00000000,0.78583714,
000001000000010,0.63053529,0.57062214,0.63053529,0.00000000,0.00000000,0.70373108,
000001000000011,0.57412514,0.50938500,0.57412514,0.00000000,0.00000000,0.62774156,
000001000000100,0.76156899,0.68903355,0.76156899,0.00000000,0.00000000,0.77719758,
000001000000101,0.61912466,0.55215584,0.61912466,0.00000000,0.00000000,0.70373952,
000001000000110,0.51563639,0.40929543,0.51563639,0.00000000,0.00000000,0.48769478,
000001000000111,0.51066821,0.40199988,0.51066821,0.00000000,0.00000000,0.48712885,
000001000001000,0.64697466,0.55476433,0.64697466,0.00000000,0.00000000,0.67326049,
000001000001001,0.60202144,0.48018647,0.60202144,0.00000000,0.00000000,0.49906065,
000001000001010,0.47453004,0.39974893,0.47453004,0.00000000,0.00000000,0.52790702,
000001000001011,0.39938693,0.31733024,0.39938693,0.00000000,0.00000000,0.40417928,
000001000001100,0.52667038,0.46022686,0.52667038,0.00000000,0.00000000,0.60823011,
000001000001101,0.49319041,0.42030484,0.49319041,0.00000000,0.00000000,0.46904446,
000001000001110,0.39742305,0.31591712,0.39742305,0.00000000,0.00000000,0.38924060,
000001000001111,0.39427718,0.31001046,0.39427718,0.00000000,0.00000000,0.38768083,
000001000010000,0.65493675,0.57250848,0.65493675,0.00000000,0.00000000,0.68196828,
000001000010001,0.56310471,0.50022904,0.56310471,0.00000000,0.00000000,0.63950340,
000001000010010,0.45582858,0.38278350,0.45582858,0.00000000,0.00000000,0.53359640,
000001000010011,0.41524112,0.33605480,0.41524112,0.00000000,0.00000000,0.45666488,
000001000010100,0.56535648,0.46154690,0.56535648,0.00000000,0.00000000,0.54046695,
000001000010101,0.44396282,0.38575849,0.44396282,0.00000000,0.00000000,0.51559910,
000001000010110,0.34805901,0.24735660,0.34805901,0.00000000,0.00000000,0.23307220,
000001000010111,0.34318058,0.24209608,0.34318058,0.00000000,0.00000000,0.23299359,
000001000011000,0.40865334,0.30961208,0.40865334,0.00000000,0.00000000,0.39960249,
000001000011001,0.40336892,0.29987354,0.40336892,0.00000000,0.00000000,0.31366269,
000001000011010,0.36695048,0.29690648,0.36695048,0.00000000,0.00000000,0.34585806,
000001000011011,0.33616547,0.23531053,0.33616547,0.00000000,0.00000000,0.22763968,
000001000011100,0.34313947,0.24544706,0.34313947,0.00000000,0.00000000,0.23399766,
000001000011101,0.34236843,0.24439702,0.34236843,0.00000000,0.00000000,0.23025739,
